p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.9235152942788183,0.97,0.857,0,VSMCs,mt-Nd5
0,0.9194094077525898,0.575,0.035,0,VSMCs,Hspb7
0,0.9177893990165124,0.769,0.276,0,VSMCs,Itpr1
0,0.9160665298668507,0.622,0.099,0,VSMCs,Stk38l
0,0.9148734894115527,0.699,0.181,0,VSMCs,Pdgfa
0,0.9140441213805872,0.89,0.528,0,VSMCs,Aopep
0,0.9138435662898294,0.297,0.025,0,VSMCs,Kctd16
0,0.9114223484615971,0.591,0.043,0,VSMCs,Efhd1
0,0.9017048815619659,0.651,0.134,0,VSMCs,Itga1
0,0.8992359157767971,0.882,0.549,0,VSMCs,Gstm1
0,0.8953945738277171,0.554,0.046,0,VSMCs,Gm26632
0,0.8939661473594769,0.618,0.081,0,VSMCs,Tinagl1
0,0.8927476310886444,0.532,0.037,0,VSMCs,Serpini1
0,0.8917193178699425,0.64,0.183,0,VSMCs,Mir100hg
0,0.8917000731829728,0.641,0.118,0,VSMCs,2310022B05Rik
0,0.886587863445488,0.772,0.305,0,VSMCs,Zbtb38
0,0.8854943030238948,0.646,0.22,0,VSMCs,Xpr1
0,0.8851716027466043,0.402,0.054,0,VSMCs,Sorbs2
0,0.8830896833736332,0.761,0.231,0,VSMCs,Ift43
0,0.8796860292513246,0.785,0.305,0,VSMCs,Sulf1
0,0.8730957636586456,0.583,0.081,0,VSMCs,Map1a
0,0.8703755265462636,0.748,0.231,0,VSMCs,Myo1d
0,0.8685981790252231,0.934,0.793,0,VSMCs,AY036118
0,0.8676513491652917,0.819,0.472,0,VSMCs,Itgbl1
0,0.86517471420262,0.923,0.743,0,VSMCs,Ext1
0,0.8647329321865989,0.838,0.21,0,VSMCs,Clu
0,0.8626025198744331,0.463,0.013,0,VSMCs,Npy1r
0,0.8587942196033296,0.76,0.379,0,VSMCs,Hdac9
0,0.8569588476134888,0.607,0.198,0,VSMCs,Tmtc2
0,0.8524171653834778,0.646,0.124,0,VSMCs,Vasn
0,0.8521211512975232,0.704,0.256,0,VSMCs,Msrb1
0,0.8515076595617204,0.581,0.041,0,VSMCs,Dmpk
0,0.8513408804121235,0.534,0.18,0,VSMCs,Pcsk5
0,0.8509290186292371,0.971,0.899,0,VSMCs,Lars2
0,0.8508293252127789,0.828,0.452,0,VSMCs,Nbeal1
0,0.8488872166640602,0.555,0.065,0,VSMCs,Fbxo32
0,0.8450969537484099,0.596,0.099,0,VSMCs,Atp8b1
0,0.8419625720256904,0.462,0.037,0,VSMCs,Sntb1
0,0.8409157311211197,0.952,0.738,0,VSMCs,Slc25a4
0,0.8406294511467556,0.768,0.262,0,VSMCs,Hspg2
0,0.840235218629644,0.76,0.329,0,VSMCs,Pdcl3
0,0.8318130459474207,0.558,0.117,0,VSMCs,Pdzd2
0,0.8312344246090222,0.558,0.097,0,VSMCs,Vldlr
0,0.8303746551905933,0.291,0.025,0,VSMCs,Kcnip4
0,0.8273536252628229,0.692,0.456,0,VSMCs,Ccn1
0,0.8225095053673194,0.562,0.054,0,VSMCs,Pgm5
0,0.8222327085323998,0.73,0.32,0,VSMCs,Fgl2
0,0.8202945668286281,0.793,0.434,0,VSMCs,Fam129a
0,0.8189650612531814,0.644,0.2,0,VSMCs,Ror1
0,0.816984548473187,0.609,0.087,0,VSMCs,Khdrbs3
0,0.8126393029151476,0.579,0.058,0,VSMCs,Smarcd3
0,0.8109631662164629,0.979,0.675,0,VSMCs,Cd9
0,0.8081841956575622,0.586,0.1,0,VSMCs,Endod1
0,0.8068161524855092,0.639,0.144,0,VSMCs,Inpp5a
0,0.8060335105805259,0.712,0.249,0,VSMCs,Cnn2
0,0.803160703492594,0.7,0.281,0,VSMCs,Chd6
0,0.8029804982378912,0.521,0.086,0,VSMCs,Rgs7bp
0,0.8011490155418688,0.483,0.058,0,VSMCs,Cdkl5
0,0.7997863853499936,0.968,0.571,0,VSMCs,Nedd4
0,0.7994643952156535,0.944,0.776,0,VSMCs,Rock2
0,0.7990775344993308,0.781,0.342,0,VSMCs,Thra
0,0.7990613843427461,0.813,0.417,0,VSMCs,Zyx
0,0.7984467605282091,0.69,0.229,0,VSMCs,Ccdc107
0,0.7963728326239697,0.419,0.055,0,VSMCs,Chsy3
0,0.7963138973743917,0.639,0.171,0,VSMCs,Zc2hc1a
0,0.7954314505814862,0.523,0.059,0,VSMCs,Trabd2b
0,0.7900632475166651,0.592,0.161,0,VSMCs,Fibin
0,0.7888555806248712,0.693,0.199,0,VSMCs,Asap2
0,0.7881665745564634,0.646,0.234,0,VSMCs,Thrb
0,0.7842899752340238,0.839,0.512,0,VSMCs,Arid5b
0,0.7788598694696447,0.487,0.098,0,VSMCs,Nalcn
0,0.7784423658955324,0.825,0.442,0,VSMCs,Dlc1
0,0.7765372086928817,0.497,0.107,0,VSMCs,Tgfb2
0,0.7764512383032887,0.741,0.349,0,VSMCs,Tsc22d1
0,0.7757815679345077,0.852,0.569,0,VSMCs,Bnip2
0,0.7757629425081912,0.589,0.075,0,VSMCs,Sorl1
0,0.7716715463748529,0.628,0.152,0,VSMCs,Gnb4
0,0.7691407267167676,0.506,0.013,0,VSMCs,Rbpms2
0,0.7668047821457462,0.599,0.143,0,VSMCs,Lama4
0,0.7660537022042997,0.818,0.38,0,VSMCs,Sod3
0,0.765349486128897,0.274,0.061,0,VSMCs,Gm26802
0,0.7645236368537137,0.572,0.082,0,VSMCs,Tmem38b
0,0.7588265674240238,0.642,0.207,0,VSMCs,Pcgf5
0,0.75878568311782,0.526,0.017,0,VSMCs,Speg
0,0.7583232687359257,0.498,0.019,0,VSMCs,Ttll7
0,0.7574396011998534,0.55,0.198,0,VSMCs,Phactr1
0,0.7543985394969506,0.547,0.125,0,VSMCs,Sorbs1
0,0.7543175128463004,0.566,0.163,0,VSMCs,Sox5
0,0.7510009269837893,0.581,0.142,0,VSMCs,Phtf2
0,0.749785915615942,0.527,0.148,0,VSMCs,9530026P05Rik
0,0.7485940704746072,0.567,0.134,0,VSMCs,Stimate
0,0.7471771414259307,0.489,0.049,0,VSMCs,Ncald
0,0.742841461386408,0.713,0.273,0,VSMCs,Dag1
0,0.7413367738474496,0.366,0.001,0,VSMCs,Cdh6
0,0.7402151259907879,0.5,0.035,0,VSMCs,Inhba
0,0.7358984800863343,0.464,0.015,0,VSMCs,Hspb6
0,0.7348298297280081,0.478,0.05,0,VSMCs,Ccdc141
0,0.7316273404989073,0.575,0.222,0,VSMCs,Rasal2
0,0.7314691541257345,0.873,0.593,0,VSMCs,Oat
0,0.7276964313239112,0.99,0.61,0,VSMCs,Bgn
0,0.7268594326014709,0.641,0.207,0,VSMCs,Rassf3
0,0.7264892887183281,0.932,0.737,0,VSMCs,Aplp2
0,0.7258193232345994,0.672,0.049,0,VSMCs,Fabp4
0,0.7230699012452075,0.759,0.268,0,VSMCs,Slit3
0,0.7203860422240902,0.28,0.049,0,VSMCs,Xkr4
0,0.7198605159904141,0.895,0.641,0,VSMCs,Zfhx3
0,0.7166387841729556,0.833,0.421,0,VSMCs,Gpc6
0,0.7149332532499464,0.614,0.163,0,VSMCs,Marveld1
0,0.7146744937475563,0.566,0.124,0,VSMCs,Camk2g
0,0.7145350903837651,0.983,0.913,0,VSMCs,Lgals1
0,0.713110363267574,0.609,0.189,0,VSMCs,Smoc1
0,0.7117548508161557,0.598,0.136,0,VSMCs,Ldhb
0,0.7110595295429591,0.749,0.198,0,VSMCs,Cav1
0,0.7093437427072347,0.489,0.022,0,VSMCs,Plin4
0,0.7063624339828303,0.48,0.085,0,VSMCs,Bicd1
0,0.7063451189707428,0.64,0.254,0,VSMCs,Crim1
0,0.7060763582103369,0.597,0.164,0,VSMCs,Prdm6
0,0.7048846460865783,0.528,0.099,0,VSMCs,2900026A02Rik
0,0.7037780834004032,0.559,0.103,0,VSMCs,Dact3
0,0.702365761870198,0.996,0.934,0,VSMCs,Gnas
0,0.7013684756753307,0.312,0.001,0,VSMCs,Slc22a1
0,0.7006429614282197,0.532,0.067,0,VSMCs,Arhgef17
0,0.6960696501831328,0.425,0.008,0,VSMCs,Optc
0,0.6950505454263203,0.995,0.939,0,VSMCs,Zbtb20
0,0.6937074734898424,0.454,0.037,0,VSMCs,Nes
0,0.6935625858728627,0.734,0.358,0,VSMCs,Ccnd2
0,0.6929764183208573,0.535,0.106,0,VSMCs,Rasl11b
0,0.6919072898259002,0.974,0.894,0,VSMCs,Mbnl1
0,0.6901099081787052,0.552,0.174,0,VSMCs,Peli2
0,0.6898525945701454,0.725,0.343,0,VSMCs,Higd1a
0,0.6897631518221669,0.613,0.177,0,VSMCs,Atp2b4
0,0.6893432297404033,0.364,0.001,0,VSMCs,Wnt16
0,0.688579549275935,0.697,0.232,0,VSMCs,Twsg1
0,0.6866708329496549,0.552,0.119,0,VSMCs,Neo1
0,0.6866593892510018,0.873,0.624,0,VSMCs,Cdk8
0,0.6850467433105103,0.676,0.251,0,VSMCs,Gask1b
0,0.6829574610256836,0.638,0.245,0,VSMCs,Acyp2
0,0.6804051173605739,0.335,0.04,0,VSMCs,Sytl5
0,0.679868799389063,0.608,0.156,0,VSMCs,Tgm2
0,0.6788882622538004,0.496,0.112,0,VSMCs,Magi1
0,0.678555324990291,0.439,0.054,0,VSMCs,Pip5k1b
0,0.6780598467244225,0.442,0.04,0,VSMCs,Sacs
0,0.6769143690297004,0.608,0.215,0,VSMCs,Mob2
0,0.6767838041239673,0.552,0.208,0,VSMCs,Fbxo30
0,0.6750615332667683,0.599,0.205,0,VSMCs,Fgfr2
0,0.6733320582395171,0.724,0.303,0,VSMCs,Entpd1
0,0.6720498557552133,0.684,0.246,0,VSMCs,Mical2
0,0.6704910328403035,0.828,0.558,0,VSMCs,Camk2d
0,0.6682372539781942,0.9,0.447,0,VSMCs,Rbms3
0,0.667494107531245,0.503,0.153,0,VSMCs,Id1
0,0.6664366693414121,0.617,0.178,0,VSMCs,Lgalsl
0,0.6654176641695004,0.497,0.077,0,VSMCs,Ldlrad3
0,0.6628607921293357,0.516,0.075,0,VSMCs,Fstl3
0,0.6626239428045926,0.607,0.153,0,VSMCs,Atp1a2
0,0.6624228119171142,0.783,0.484,0,VSMCs,Lnpep
0,0.6617137342995709,0.487,0.071,0,VSMCs,Grb14
0,0.6613280174029692,0.91,0.713,0,VSMCs,Tln1
0,0.659784753800746,0.837,0.531,0,VSMCs,Arhgef12
0,0.6539876807143106,0.875,0.608,0,VSMCs,Hmgn1
0,0.6519857116141669,0.696,0.317,0,VSMCs,Ilk
0,0.6476287336005869,0.56,0.175,0,VSMCs,Epn2
0,0.6476277002243039,0.547,0.122,0,VSMCs,Foxc1
0,0.6403569787436614,0.582,0.172,0,VSMCs,Qsox1
0,0.6389284873911163,0.884,0.481,0,VSMCs,Htra1
0,0.6334820989853143,0.634,0.237,0,VSMCs,Chpt1
0,0.6332777006515091,0.872,0.606,0,VSMCs,Rsu1
0,0.6323953896196051,0.624,0.221,0,VSMCs,Ecm2
0,0.631379409086182,0.622,0.258,0,VSMCs,Fryl
0,0.631283852271089,0.699,0.322,0,VSMCs,Anxa6
0,0.6287215728964828,0.829,0.49,0,VSMCs,Itgb5
0,0.6276676800691914,0.769,0.343,0,VSMCs,Lamb2
0,0.6266290302136968,0.644,0.334,0,VSMCs,Arl4a
0,0.6257303066622358,0.431,0.197,0,VSMCs,Nr4a2
0,0.6245157948736342,0.657,0.259,0,VSMCs,Dbndd2
0,0.6216247736260315,0.489,0.112,0,VSMCs,Anapc7
0,0.6207929370997818,0.592,0.204,0,VSMCs,Emc8
0,0.6197574007319189,0.603,0.16,0,VSMCs,Mgll
0,0.6178080976604599,0.497,0.092,0,VSMCs,Gjc1
0,0.6167216623532454,0.904,0.538,0,VSMCs,Cavin3
0,0.6128971006056781,0.699,0.254,0,VSMCs,Snhg18
0,0.6112640998010359,0.734,0.263,0,VSMCs,Wfdc1
0,0.6041840745517382,0.997,0.999,0,VSMCs,Malat1
0,0.6020072601007569,0.577,0.184,0,VSMCs,Snta1
0,0.6009395210273072,0.897,0.687,0,VSMCs,Kif5b
0,0.6006852157728453,0.303,0.027,0,VSMCs,Ccdc42
0,0.5999872571909577,0.908,0.755,0,VSMCs,Msn
0,0.5962031157772019,0.882,0.565,0,VSMCs,Map1lc3a
0,0.594639983865763,0.623,0.248,0,VSMCs,Wdr1
0,0.5873958168801359,0.356,0.057,0,VSMCs,Uchl1
0,0.5863360318274983,0.421,0.044,0,VSMCs,Napepld
0,0.5861811388179745,0.718,0.363,0,VSMCs,Mprip
0,0.5837291198847521,0.634,0.262,0,VSMCs,Rnf11
0,0.5790270507950317,0.563,0.26,0,VSMCs,Sesn1
0,0.5772264816843813,0.417,0.034,0,VSMCs,Nkd1
0,0.5763198182030644,0.376,0.084,0,VSMCs,Gja1
0,0.5748672002445862,0.464,0.088,0,VSMCs,Acsl1
0,0.5711127516303539,0.401,0.008,0,VSMCs,Chmp4c
0,0.5710975016219573,0.304,0.03,0,VSMCs,Sox6
0,0.5698373632054046,0.849,0.605,0,VSMCs,Rexo2
0,0.5686135883702043,0.346,0.003,0,VSMCs,Lancl3
0,0.56781404285274,0.403,0.03,0,VSMCs,Lama5
0,0.5672447706274976,0.333,0.024,0,VSMCs,Wdr95
0,0.5664892714318148,0.333,0.003,0,VSMCs,Rgs4
0,0.563934957868077,0.642,0.253,0,VSMCs,Pkd1
0,0.5633433206432373,0.615,0.217,0,VSMCs,Ehd2
0,0.5609378463800356,0.847,0.619,0,VSMCs,Ywhaq
0,0.5609057225597254,0.925,0.776,0,VSMCs,Macf1
0,0.5570948294801099,0.639,0.234,0,VSMCs,Efna5
0,0.5568407705245382,0.595,0.243,0,VSMCs,Ktn1
0,0.5567684846789506,0.346,0.002,0,VSMCs,Htr1b
0,0.5546922644451778,0.47,0.111,0,VSMCs,Mical3
0,0.5537289558372018,0.538,0.214,0,VSMCs,Bcl2
0,0.5514333892559009,0.331,0.021,0,VSMCs,Gm4876
0,0.5506818477437231,0.498,0.136,0,VSMCs,Eml1
0,0.550211605264886,0.714,0.341,0,VSMCs,Setbp1
0,0.5498700204937589,0.686,0.402,0,VSMCs,Trio
0,0.5498222023017887,0.848,0.621,0,VSMCs,Pkm
0,0.5482599444296526,0.669,0.301,0,VSMCs,Cd151
0,0.5471868854124133,0.767,0.534,0,VSMCs,Zbtb16
0,0.5471806670119638,0.58,0.274,0,VSMCs,Airn
0,0.5467792470064863,0.373,0.033,0,VSMCs,Ccdc68
0,0.5467224407065115,0.512,0.177,0,VSMCs,Plekha1
0,0.5466134180992586,0.431,0.094,0,VSMCs,Sntg2
0,0.5466118489653466,0.938,0.845,0,VSMCs,Cox6c
0,0.5444043112711138,0.439,0.08,0,VSMCs,Shisa4
0,0.5437916461590852,0.707,0.461,0,VSMCs,Rin2
0,0.5422404852170557,0.943,0.839,0,VSMCs,Eif4g2
0,0.5405921895782116,0.443,0.101,0,VSMCs,Plekhg3
0,0.5404447958051184,0.473,0.153,0,VSMCs,Klf12
0,0.5399753714953572,0.994,0.652,0,VSMCs,Mgp
0,0.5398235205400721,0.328,0.01,0,VSMCs,Ppm1e
0,0.5380623760787075,0.522,0.189,0,VSMCs,Ralgapa2
0,0.5373030422720426,0.605,0.266,0,VSMCs,Msi2
0,0.5364180049285541,0.424,0.092,0,VSMCs,Osbpl3
0,0.5355144410849444,0.609,0.242,0,VSMCs,Creb3l2
0,0.5353759290091804,0.721,0.447,0,VSMCs,Ttc3
0,0.5325894659699528,0.735,0.381,0,VSMCs,Golim4
0,0.5322324708468088,0.463,0.114,0,VSMCs,Npr1
0,0.5302771445145236,0.359,0.009,0,VSMCs,Dysf
0,0.5297370602140067,0.668,0.316,0,VSMCs,Eif1ax
0,0.5294185126519106,0.296,0.01,0,VSMCs,Dsp
0,0.529344096595954,0.365,0.004,0,VSMCs,Itga7
0,0.5284720759876066,0.617,0.278,0,VSMCs,Galnt2
0,0.5280194680658441,0.698,0.313,0,VSMCs,Foxp2
0,0.5257967898724789,0.545,0.228,0,VSMCs,Uba2
0,0.5241364587902515,0.975,0.925,0,VSMCs,Hsp90aa1
0,0.5214322022253611,0.528,0.181,0,VSMCs,Kctd10
0,0.520018177519141,0.999,0.999,0,VSMCs,Tmsb4x
0,0.5194976423211572,0.405,0.141,0,VSMCs,Adamts6
0,0.518681239843996,0.346,0.027,0,VSMCs,AI838599
0,0.5169445192152131,0.572,0.171,0,VSMCs,Ntf3
0,0.5158941765855105,0.675,0.301,0,VSMCs,Ccser2
0,0.5145168244293381,0.477,0.175,0,VSMCs,Gabra3
0,0.5140348946547348,0.574,0.298,0,VSMCs,Tgfbr1
0,0.5127677390493779,0.836,0.372,0,VSMCs,Ebf1
0,0.5116657401280785,0.342,0.039,0,VSMCs,Synm
0,0.5105607740867808,0.729,0.457,0,VSMCs,Igf1r
0,0.5096064276931471,0.369,0.07,0,VSMCs,Otud1
0,0.5079520824305677,0.506,0.181,0,VSMCs,Abtb2
0,0.5072933687645196,0.902,0.505,0,VSMCs,Fbln5
0,0.5065670209215379,0.355,0.042,0,VSMCs,Dapk2
0,0.5051558492000903,0.541,0.192,0,VSMCs,Acadsb
0,0.5038776337283813,0.465,0.142,0,VSMCs,Zfp809
0,0.5028770230667048,0.596,0.23,0,VSMCs,Vasp
0,0.5014199809408814,0.681,0.369,0,VSMCs,Akt3
0,0.5009785020686648,0.975,0.979,0,VSMCs,Ybx1
0,0.49964227521774696,0.426,0.112,0,VSMCs,Erg
0,0.49842469845275356,0.503,0.157,0,VSMCs,Sspn
0,0.49741109781767573,0.395,0.057,0,VSMCs,Gm11627
0,0.4961974978979314,0.347,0.028,0,VSMCs,Mettl24
0,0.495699732998516,0.409,0.065,0,VSMCs,Bcar3
0,0.49428625475584265,0.476,0.149,0,VSMCs,Kif1c
0,0.4942586249661685,0.434,0.145,0,VSMCs,Usp53
0,0.49316063101780205,0.494,0.2,0,VSMCs,Mtus1
0,0.4926982737946797,0.54,0.233,0,VSMCs,Kif13a
0,0.4900450868187101,0.375,0.045,0,VSMCs,Itgb3
0,0.48906806744183373,0.86,0.668,0,VSMCs,Capns1
0,0.4889177269158461,0.408,0.099,0,VSMCs,Cobll1
0,0.4878531062015723,0.36,0.037,0,VSMCs,Perp
0,0.4875095076701074,0.36,0.045,0,VSMCs,Anln
0,0.48736182617099144,0.617,0.28,0,VSMCs,Rcn2
0,0.4842630751814413,0.669,0.377,0,VSMCs,Tbl1x
0,0.48374404609074584,0.711,0.368,0,VSMCs,Zeb1
0,0.4815734066599567,0.574,0.277,0,VSMCs,Crtc3
0,0.4815091952944528,0.422,0.127,0,VSMCs,Pkia
0,0.48027554665178007,0.861,0.678,0,VSMCs,Csnk1a1
0,0.47966224648859923,0.353,0.061,0,VSMCs,Nrtn
0,0.4773353982791797,0.426,0.122,0,VSMCs,Atp10a
0,0.47649472073507515,0.279,0.021,0,VSMCs,Ano1
0,0.47618614887331195,0.505,0.194,0,VSMCs,Ctdspl
0,0.4753468350341981,0.327,0.032,0,VSMCs,Csgalnact1
0,0.4751924191404342,0.339,0.02,0,VSMCs,Fgf1
0,0.4748649216527038,0.624,0.221,0,VSMCs,Emp2
0,0.4711630358382817,0.328,0.081,0,VSMCs,Prkd1
0,0.470645041093259,0.337,0.026,0,VSMCs,Gm17501
0,0.4705479531302825,0.586,0.264,0,VSMCs,Pja2
0,0.46987775805446086,0.894,0.784,0,VSMCs,Atp5b
0,0.46984616054345446,0.406,0.133,0,VSMCs,Nhs
0,0.4694060739350394,0.909,0.76,0,VSMCs,Ndufb9
0,0.46632858400048927,0.648,0.351,0,VSMCs,Tcp1
0,0.46541255379740837,0.362,0.055,0,VSMCs,Tnik
0,0.4647119516345104,0.815,0.579,0,VSMCs,Mpc1
0,0.46427670231053664,0.7,0.443,0,VSMCs,Wls
0,0.46324376318429905,0.494,0.221,0,VSMCs,Plcl1
0,0.4632036387397895,0.424,0.096,0,VSMCs,Jam3
0,0.4629329695045176,0.44,0.165,0,VSMCs,Rhobtb1
0,0.4627963213622799,0.925,0.477,0,VSMCs,Rarres2
0,0.46176286586274673,0.535,0.162,0,VSMCs,Cav2
0,0.46103522428447574,0.359,0.057,0,VSMCs,Hspa2
0,0.46093063380956184,0.288,0.014,0,VSMCs,Gipc2
0,0.4607673557213176,0.537,0.241,0,VSMCs,Tmem65
0,0.4602733355675316,0.434,0.152,0,VSMCs,Ppp2r3a
0,0.4600135830216288,0.595,0.243,0,VSMCs,Nckap1
0,0.4590855834669208,0.464,0.147,0,VSMCs,Spats2l
0,0.4587915473398066,0.32,0.013,0,VSMCs,Asb2
0,0.45835231851405667,0.51,0.183,0,VSMCs,Mpdz
0,0.456840386107935,0.505,0.164,0,VSMCs,Synpo
0,0.45671727729659717,0.376,0.051,0,VSMCs,Arap2
0,0.4564107442811733,0.48,0.172,0,VSMCs,Tead1
0,0.4563880075988591,0.371,0.066,0,VSMCs,B3galnt2
0,0.4547677730826739,0.54,0.201,0,VSMCs,Hmgn3
0,0.4547564004327733,0.93,0.521,0,VSMCs,Aebp1
0,0.454416310154668,0.417,0.109,0,VSMCs,Rasl11a
0,0.453399556029471,0.825,0.583,0,VSMCs,Ndufs5
0,0.4528560076431156,0.795,0.525,0,VSMCs,Pbx1
0,0.45130627420096897,0.398,0.106,0,VSMCs,Ptp4a3
0,0.4506586424301038,0.83,0.463,0,VSMCs,Fmo2
0,0.4490016210517587,0.35,0.056,0,VSMCs,Cd59a
0,0.4489888945181707,0.404,0.081,0,VSMCs,Heyl
0,0.4488071386769808,0.552,0.248,0,VSMCs,Atl3
0,0.4476332034784929,0.599,0.288,0,VSMCs,Cdc42bpa
0,0.44747694804155214,0.401,0.089,0,VSMCs,Unc45a
0,0.44735676422786996,0.782,0.552,0,VSMCs,Ndufb3
0,0.4470917725389824,0.451,0.168,0,VSMCs,Plekha5
0,0.4470325420392247,0.606,0.311,0,VSMCs,Clip1
0,0.4467385114585499,0.403,0.15,0,VSMCs,Vcan
0,0.4457197845372058,0.515,0.241,0,VSMCs,Myo9b
0,0.4449760788016883,0.767,0.465,0,VSMCs,Calu
0,0.44495261986925916,0.565,0.23,0,VSMCs,Parva
0,0.4447882205158826,0.591,0.274,0,VSMCs,Dctn6
0,0.4442094183542823,0.55,0.272,0,VSMCs,Magi2
0,0.44128544986017815,0.853,0.648,0,VSMCs,Nptn
0,0.44071711539950914,0.403,0.103,0,VSMCs,Rftn2
0,0.44035321446852727,0.331,0.034,0,VSMCs,Ptges3l
0,0.4402545860595488,1,1,0,VSMCs,mt-Co1
0,0.4399737427796696,0.569,0.283,0,VSMCs,Sh3pxd2a
0,0.43979795425352325,0.336,0.036,0,VSMCs,Itga3
0,0.43859130164126603,0.396,0.097,0,VSMCs,Fgf2
0,0.43813987516085096,0.999,0.999,0,VSMCs,Actb
0,0.4379539433116856,0.583,0.311,0,VSMCs,Gm20594
0,0.43750757973461424,0.48,0.179,0,VSMCs,Kank2
0,0.437464678214708,0.31,0.036,0,VSMCs,Parm1
0,0.43577494155246776,0.534,0.227,0,VSMCs,Pfkp
0,0.4350670968281596,0.443,0.13,0,VSMCs,Vgll3
0,0.43475485993284746,0.634,0.305,0,VSMCs,Mecom
0,0.4322970279336519,0.662,0.39,0,VSMCs,Cct7
0,0.4310190709590559,0.332,0.039,0,VSMCs,Bik
0,0.4309591305673405,0.492,0.16,0,VSMCs,Fzd2
0,0.43027769777346037,0.608,0.263,0,VSMCs,Ltbp3
0,0.4285951079272787,0.266,0.037,0,VSMCs,Astn2
0,0.42842026813646583,0.58,0.307,0,VSMCs,Hipk3
0,0.42824793000111605,0.66,0.359,0,VSMCs,Ndufb2
0,0.427058145860523,0.468,0.167,0,VSMCs,Sgcb
0,0.4269608270131474,0.421,0.128,0,VSMCs,N6amt1
0,0.4268432332353547,0.257,0.05,0,VSMCs,Flnc
0,0.4266106160239024,0.534,0.21,0,VSMCs,Slco3a1
0,0.4260627503562779,0.262,0,0,VSMCs,Xirp1
0,0.4255725005428178,0.527,0.227,0,VSMCs,Crispld2
0,0.42432460212662393,0.359,0.054,0,VSMCs,Eml2
0,0.42421829663459004,0.469,0.192,0,VSMCs,Tmx4
0,0.42410512167818815,0.413,0.109,0,VSMCs,Hspb8
0,0.4227012146804912,0.471,0.157,0,VSMCs,Sema3d
0,0.4220098416304491,0.438,0.201,0,VSMCs,Rnd3
0,0.4214401814175168,0.393,0.089,0,VSMCs,Rasgrp2
0,0.4206181381390205,0.721,0.48,0,VSMCs,Tpi1
0,0.4201042215370072,0.703,0.444,0,VSMCs,Senp6
0,0.41953577985968393,0.929,0.865,0,VSMCs,Map1lc3b
0,0.41935000867404715,0.727,0.474,0,VSMCs,Psmd7
0,0.4192392523777473,0.438,0.141,0,VSMCs,Afap1
0,0.4186196080542882,0.488,0.239,0,VSMCs,Kpna1
0,0.41782300451428844,0.646,0.364,0,VSMCs,Cct6a
0,0.41778255577925205,0.309,0.039,0,VSMCs,Gpsm2
0,0.41359943799230336,0.452,0.174,0,VSMCs,Tcf7l1
0,0.41129726802151356,0.261,0.02,0,VSMCs,Fabp3
0,0.4106350586181208,0.567,0.255,0,VSMCs,Gna11
0,0.4100177198141412,0.465,0.182,0,VSMCs,Kmt5a
0,0.4099698673655833,0.596,0.313,0,VSMCs,Arhgap5
0,0.40954355137315024,0.348,0.067,0,VSMCs,Grip2
0,0.4083319036630876,0.651,0.356,0,VSMCs,Fam162a
0,0.4062514154815807,0.636,0.356,0,VSMCs,Ndufa12
0,0.4055390904124048,0.429,0.135,0,VSMCs,Arhgef25
0,0.40549171758117664,0.428,0.177,0,VSMCs,Tenm3
0,0.4046449451748136,0.455,0.168,0,VSMCs,Pcnx
0,0.4036893248288136,0.305,0.042,0,VSMCs,Eva1c
0,0.4035752102833939,0.406,0.143,0,VSMCs,Ttc7b
0,0.4026686075399526,0.285,0.009,0,VSMCs,Ppp1r14c
0,0.4024859706943197,0.478,0.205,0,VSMCs,Cdc37l1
0,0.40179915381598774,0.448,0.164,0,VSMCs,Prkar2a
0,0.4012808371095199,0.566,0.28,0,VSMCs,Sec24d
0,0.40127442936770774,0.311,0.035,0,VSMCs,Slc4a3
0,0.40107509227030874,0.461,0.176,0,VSMCs,Arhgef10l
0,0.4003395664186348,0.583,0.322,0,VSMCs,Ralgapa1
0,0.39943422382967764,0.451,0.189,0,VSMCs,Nbea
0,0.39797932373993966,0.528,0.26,0,VSMCs,Usp47
0,0.3973245069059219,0.599,0.325,0,VSMCs,Pgrmc1
0,0.39670626801847386,0.305,0.06,0,VSMCs,Smim5
0,0.39534493070312904,0.534,0.222,0,VSMCs,Pard3
0,0.3952596969566233,0.302,0.039,0,VSMCs,Tbx18
0,0.39524939701185374,0.356,0.119,0,VSMCs,Pde1a
0,0.39510004431639323,0.616,0.325,0,VSMCs,Hsph1
0,0.39446145982757524,0.569,0.304,0,VSMCs,Fkbp4
0,0.3943940730579173,0.604,0.319,0,VSMCs,Mlf2
0,0.3943623945323522,0.599,0.228,0,VSMCs,Lox
0,0.3932602824441141,0.522,0.221,0,VSMCs,Cisd1
0,0.39295569348503556,0.943,0.568,0,VSMCs,Nfib
0,0.39286013117157126,0.599,0.232,0,VSMCs,Dkk3
0,0.39252766122533556,0.491,0.214,0,VSMCs,Mfhas1
0,0.3911165670545311,0.523,0.259,0,VSMCs,Hif1a
0,0.39093825774298874,0.409,0.13,0,VSMCs,Lzts2
0,0.3903659909625979,0.461,0.198,0,VSMCs,Larp1b
0,0.38949849058937225,0.347,0.096,0,VSMCs,Fam126b
0,0.38907150833482607,0.269,0.003,0,VSMCs,Stum
0,0.38863447119467537,0.476,0.208,0,VSMCs,mt-Atp8
0,0.38863249807404876,0.859,0.672,0,VSMCs,Psmb6
